50;100
** Interacao 0 ************
cp9;481860;136;898,0016583127315;125,99742268635543;2,2110796775826517E-06;-3,4364180787220045E-06
cp10;451633;135;654,0024860278183;213,99500449871587;2,3328729227790047E-06;-4,751834635638015E-06
cp11;369624;235;1242,0220923326347;554,0060525329127;1,5209227752712043E-05;4,826782743700868E-06
cp12;423193;16;389,9973604215116;609,9838523908064;-4,680662062497291E-06;-2,8426368628631294E-05
cp13;198865;226;797,0201102912741;639,0138488048391;1,03927576312148E-05;8,893206195710328E-06
cp14;85183;28;6,995741524300272;529,9779893465991;-7,559240009842524E-06;-3,7988117345163056E-05
cp15;63712;78;752,0097887949996;506,00447576440706;1,1781791890192659E-05;6,498440704424137E-06
cp16;234948;182;908,0159784996441;559,0078646658959;7,599414163244446E-06;5,760048848694129E-06
cp17;16912;237;203,99401414009145;765,9762228066884;-5,386029263411354E-06;-1,8879178772459997E-05
cp18;27848;93;1220,0133122890932;636,0040759636041;1,3003094880501173E-05;5,295900234299941E-06
cp19;245677;237;218,98953839320686;602,9728648442962;-6,5174712890509755E-06;-9,687925369143839E-06
cp20;182237;92;552,00038766503;139,99559216944678;4,405253197737192E-07;-5,500197125658182E-06
cp21;286918;30;328,99536256926746;576,9793660231217;-7,169372253729073E-06;-3,129453792593509E-05
cp22;183431;244;350,00425387624307;298,9833145955768;7,130169653832746E-06;-1,8465602084024147E-07
cp23;486981;91;72,99787745566103;332,987207766244;8,886387507521799E-07;-1,3311822837668126E-06
cp24;415606;20;1340,0000652121441;55,99993785352336;4,347477676558118E-07;-4,1431045688900853E-07
cp25;100884;177;1372,0065812023947;711,0021136004473;1,3399651351624189E-05;5,893127651349019E-06
cp26;159216;128;1169,0000150015587;19,99971595055339;6,00061389550297E-08;-1,136199076047625E-06
cp27;384864;253;623,0045061982888;318,98908913401266;2,221410950752163E-06;-1,8200869583860144E-06
cp28;125245;181;1030,0047649635333;593,0004704032315;-6,060643285388475E-06;-1,4171959299041879E-06
cp29;188761;56;395,99829618080713;577,9796092848612;4,799181188480314E-06;-6,7838133245897355E-06
cp30;461125;194;823,0119186854599;281,00283459082755;1,1090662926861843E-05;4,543310532664438E-06
cp31;385673;250;26,992253105832148;750,9791110957033;-8,96401180052782E-06;-2,283434989089943E-05
cp32;234672;130;629,0108927393952;420,00368855354316;1,2095378411677829E-05;4,845120993536063E-06
cp33;52386;92;958,0104619684666;584,004996019401;5,863877224261904E-06;5,8557639154063534E-06
cp34;251106;183;669,0052213046297;41,99860894135063;1,0569643293443352E-05;3,5290059587609424E-06
cp35;113993;230;324,00229274799744;274,97988944616;7,957004210246445E-06;-3,676067657197914E-07
cp36;424598;58;534,0042781911369;566,0014388489077;1,1366997257022422E-05;4,99623271587476E-06
cp37;154748;138;988,0116445874554;777,0053677306566;7,199673589230271E-06;6,148564737434555E-06
cp38;123486;150;1177,0005933601371;121,99908252593677;1,2029906911725797E-07;-6,982543903454104E-07
cp39;320498;73;202,99398541191184;726,9848052854807;-6,8677083845101E-06;-2,1016659380124246E-05
cp40;444538;79;58,99833520966784;33,98879519779224;-4,994644079561304E-06;-3,467464097057163E-05
cp41;458201;138;1238,0120346659012;711,0035954361234;8,044993745777108E-06;5,4255503902106E-06
cp42;10355;224;551,0048333945605;169,99389685651693;9,796182426602603E-06;5,452117214014781E-06
cp43;124216;175;25,99835619964403;5,987801453163223;-8,035812444931724E-06;-3,7217292113054434E-05
cp44;129630;97;631,0024637763544;716,002112090193;1,0820326992988521E-05;8,559839611200664E-06
cp45;155777;189;1011,0098997783895;539,0036576426022;-1,2985692210726926E-06;2,368543190151959E-06
cp46;237071;60;1376,0000820473688;219,000010721822;5,469825262712436E-07;7,147700925806978E-08
cp47;273586;88;214,99329120337467;567,9803679470687;-7,997760666956132E-06;-1,7865201080661663E-05
cp48;282573;44;1063,0103586380737;652,0057457038112;5,6920873802124135E-06;7,383158866029469E-06
cp49;103625;242;57,99379853882661;773,9825705209819;-4,797511772739747E-06;-1,8191598266709552E-05
** Interacao 3 ************
cp0;324978;129;1166,0043527705343;398,99514793438465;3,95704861465474E-06;-4,410958975667375E-06
cp1;91873;73;594,9880504923345;444,0108082308817;-1,2576426767084543E-05;1,1374236752175657E-05
cp2;327088;104;1051,0526021405872;611,0345219460776;2,842130959478203E-05;1,864203639579984E-05
cp3;442821;239;214,96303674210083;534,7586488779503;-1,5090650138323676E-05;-9,839823833377898E-05
cp4;295549;182;272,98019788786627;326,8982081786269;-1,2884902903007947E-05;-6,583239503417187E-05
cp5;420716;129;1042,0619422813681;541,0065582019529;3,326417772367459E-05;3,486457569417164E-06
cp6;416433;6;79,99952968565194;251,9987385900241;-1,3437041586793969E-06;-3,604552750666094E-06
cp7;324046;32;473,9980519906799;235,9972776773932;-2,050328338906212E-06;-2,8655483369291294E-06
cp8;350235;136;233,98842972758638;110,92651246327986;-1,0439289699318975E-05;-6,799784814945058E-05
cp9;481860;136;898,0035672018078;125,99445591720716;3,242881915203332E-06;-5,040060259407269E-06
cp10;451633;135;654,0052739934603;213,99010849188647;3,364880478887478E-06;-6,355612317841411E-06
cp11;369624;235;1242,051297688664;554,0206682673974;2,4426426669495524E-05;1,0873181881824725E-05
cp12;423193;16;389,9923414656354;609,9516213407292;-9,607599115102375E-06;-6,056565290750136E-05
cp13;198865;226;797,0516989514562;639,0358269897965;1,960969456389097E-05;1,4939770484357576E-05
cp14;85183;28;6,989925799548473;529,9428690090012;-1,2486532692378405E-05;-7,011927637369765E-05
cp15;63712;78;752,0243627789538;506,0130645910574;2,099896792549512E-05;1,25450968640996E-05
cp16;234948;182;908,0435275454354;559,0242923870953;1,681633357581637E-05;1,1806538133647547E-05
cp17;16912;237;203,98363148497708;765,9160586121935;-1,0313046186080338E-05;-5,101066255050979E-05
cp18;27848;93;1220,0310282275607;636,0133747853515;2,2220158325162565E-05;1,1342432077148627E-05
cp19;245677;237;218,97322515810137;602,8868927974719;-1,1444436951080665E-05;-4,181933786068767E-05
cp20;182237;92;552,001570849601;139,99158069519638;1,4723602943289421E-06;-7,103953912325828E-06
cp21;286918;30;328,98862039625686;576,9401141478243;-1,2096569611615387E-05;-6,343101065028372E-05
cp22;183431;244;350,00441925699045;298,9534310841458;8,16219207602543E-06;-1,7876735974171253E-06
cp23;486981;91;72,99501313121135;332,96546019544786;1,9203276342557588E-06;-2,934446708445734E-06
cp24;415606;20;1340,00011593271;55,99988951724795;5,796635523257903E-07;-5,524150514305051E-07
cp25;100884;177;1372,015394699652;711,0067974526836;2,2616906022377286E-05;1,1939677671280235E-05
cp26;159216;128;1169,000029402993;19,99944326257826;8,400803840652158E-08;-1,5906810457971622E-06
cp27;384864;253;623,0104401470948;318,97447031304404;3,2532359189979802E-06;-3,4230203259082205E-06
cp28;125245;181;1030,0253805804953;593,0123212177512;3,169683608581632E-06;4,6405374252179615E-06
cp29;188761;56;395,9940355290578;577,9448830696093;5,830451102925545E-06;-8,38565996383635E-06
cp30;461125;194;823,0307866056695;281,01169974508235;2,0309427322020567E-05;1,0591335360454072E-05
cp31;385673;250;26,982482915017798;750,9300883910571;-1,3890765597006494E-05;-5,4969613100771745E-05
cp32;234672;130;629,0272635589334;420,01261034696523;2,1313741133916926E-05;1,0893579219291286E-05
cp33;52386;92;958,0295343345449;584,0165600815233;1,5085397737368879E-05;1,1905142328468247E-05
cp34;251106;183;669,012754507272;41,99944278303682;1,9788467694439984E-05;9,576987507725973E-06
cp35;113993;230;324,00808955838846;274,9537716439694;1,7176235723977548E-05;5,680114722281759E-06
cp36;424598;58;534,0107170272473;566,0046371476085;2,058563111665143E-05;1,1044464702482767E-05
cp37;154748;138;988,0326828864918;777,018026299889;1,6420312685344063E-05;1,2197944960984782E-05
cp38;123486;150;1177,0012398202446;121,99803657953406;1,442991795668559E-07;-1,152731546301004E-06
cp39;320498;73;202,98580716974845;726,9434425279453;-1,1794578555174137E-05;-5,3152541810757564E-05
cp40;444538;79;58,99528168026105;33,9687180147481;-9,921390431344341E-06;-6,681832741399427E-05
cp41;458201;138;1238,030494465289;711,0135547037622;1,726565107778049E-05;1,147495227114192E-05
cp42;10355;224;551,0127734206267;169,98491334924023;1,9015341616509257E-05;1,1501012272353737E-05
cp43;124216;175;25,996734430144556;5,968166946430402;-1,2962636864986578E-05;-6,936112149488004E-05
cp44;129630;97;631,0064602135182;716,004976080692;2,0037323484317046E-05;1,4606389675140366E-05
cp45;155777;189;1011,0344794974956;539,0180049889368;7,92666118709624E-06;8,419613886790982E-06
cp46;237071;60;1376,0001458619415;219,00001906059185;7,293089289421905E-07;9,529838740378663E-08
cp47;273586;88;214,98483592508111;567,9277693109099;-1,2922720452742445E-05;-5,0036628382822E-05
cp48;282573;44;1063,0293567789608;652,0176538435136;1,4914263299495008E-05;1,34340988864325E-05
cp49;103625;242;57,9847572521555;773,935244685526;-9,724127752284019E-06;-5,033741809756652E-05
** Interacao 4 ************
cp0;324978;129;1166,007563353606;398,9915690708343;5,216034964746687E-06;-5,814349764299317E-06
cp1;91873;73;594,9793142758595;444,01870854027413;-1,6543829289086905E-05;1,4959259462397932E-05
cp2;327088;104;1051,0922286143705;611,0605040972558;3,762225991881379E-05;2,466045214822984E-05
cp3;442821;239;214,9349427422035;534,5756799554898;-2,002733457792292E-05;-0,000130302851221028
cp4;295549;182;272,9637445682716;326,8000709977163;-1,781609140001163E-05;-9,787628537263448E-05
cp5;420716;129;1042,104930580613;541,0229754598483;4,2468558083530825E-05;9,518512629331948E-06
cp6;416433;6;79,99922256155585;251,9979146041389;-1,7275175735174792E-06;-4,635517430712747E-06
cp7;324046;32;473,996627686543;235,99528691186336;-2,6972859646823235E-06;-3,770318559849615E-06
cp8;350235;136;233,97767319256994;110,8570771427954;-1,5369752666100352E-05;-0,00010004061487429541
cp9;481860;136;898,0061983316655;125,99036661282834;4,274621034424957E-06;-6,643658714297871E-06
cp10;451633;135;654,0090939225591;213,9836087494981;4,397019910135589E-06;-7,959448282741392E-06
cp11;369624;235;1242,0926000188645;554,0429856532626;3,3634958478971596E-05;1,690537698507984E-05
cp12;423193;16;389,9848570062566;609,9033727662966;-1,4538754709395234E-05;-9,260167033607737E-05
cp13;198865;226;797,0976237951903;639,0678159529494;2,8817732651758213E-05;2,0972294865077882E-05
cp14;85183;28;6,981644396969431;529,8917359138412;-1,741797481174034E-05;-0,00010214468052242693
cp15;63712;78;752,0453827164988;506,0258762389291;3,0207472518259113E-05;1,857778189408265E-05
cp16;234948;182;908,084093859768;559,0490248742053;2,60242173791438E-05;1,7838902205064303E-05
cp17;16912;237;203,96831766740266;765,8238670791467;-1,5244343057354315E-05;-8,303267094045039E-05
cp18;27848;93;1220,0561105808545;636,0274991431389;3,142845996813943E-05;1,7374991085354356E-05
cp19;245677;237;218,94951586775147;602,752885666211;-1,6374419135312587E-05;-7,382885718271887E-05
cp20;182237;92;552,0034115776435;139,98635611584746;2,504166390803387E-06;-8,70778121677686E-06
cp21;286918;30;328,9789194675116;576,8816467119908;-1,7027713526474255E-05;-9,546166304430243E-05
cp22;183431;244;350,003286466181;298,9092424570554;9,196031149635676E-06;-3,3890034386272047E-06
cp23;486981;91;72,99094050577855;332,933523336687;2,952081392956208E-06;-4,537282900435521E-06
cp24;415606;20;1340,0001811448326;55,999827370476716;7,245789013018955E-07;-6,905203731825638E-07
cp25;100884;177;1372,0278916213058;711,0138942967126;3,182554011102147E-05;1,7972180035942036E-05
cp26;159216;128;1169,0000486047313;19,999079678058436;1,0800908482125415E-07;-2,0451645483342685E-06
cp27;384864;253;623,0188238511699;318,95376460953383;4,2853962699875095E-06;-5,025108981980921E-06
cp28;125245;181;1030,0580979598008;593,0318775791587;1,2390130111720389E-05;1,0682542785623785E-05
cp29;188761;56;395,98751545923875;577,8938278264161;6,8622160259951885E-06;-9,986846955676249E-06
cp30;461125;194;823,0582525928061;281,02551387763526;2,95193083775897E-05;1,6625157393307566E-05
cp31;385673;250;26,968767846563853;750,8554528636301;-1,8821051981999558E-05;-8,699273682454431E-05
cp32;234672;130;629,0509144707742;420,026236806545;3,052306785096983E-05;1,6928116292924185E-05
cp33;52386;92;958,0578165347788;584,0341571354456;2,429841167129895E-05;1,794009626542598E-05
cp34;251106;183;669,0235667542731;42,001285095997694;2,899845268733953E-05;1,56107373504648E-05
cp35;113993;230;324,0169700611374;274,9169725913152;2,6386167638812345E-05;1,1712439773906394E-05
cp36;424598;58;534,0200218494085;566,009485268398;2,9795335478202447E-05;1,707864985326596E-05
cp37;154748;138;988,0638518974192;777,0373213443534;2,5632039626482164E-05;1,8232879247189336E-05
cp38;123486;150;1177,0021201585794;121,99659903253885;1,6829735861619012E-07;-1,6072075467735923E-06
cp39;320498;73;202,97417709651623;726,8796715022809;-1,672495390128602E-05;-8,517669967028944E-05
cp40;444538;79;58,990748991076295;33,93902802464002;-1,485190976238069E-05;-9,886096666089403E-05
cp41;458201;138;1238,0572427334182;711,0289434658698;2,6477405789189784E-05;1,750991402937153E-05
cp42;10355;224;551,0243869432062;169,97200520007294;2,8225749137183695E-05;1,7536020391019517E-05
cp43;124216;175;25,99455446978871;5,939522931235098;-1,789337712506707E-05;-0,00010140405120209058
cp44;129630;97;631,0122982853442;716,0090465742343;2,9245471226459866E-05;2,0638893173130103E-05
cp45;155777;189;1011,0720799431;539,0406589840001;1,714186829142589E-05;1,4456396380513743E-05
cp46;237071;60;1376,0002279090638;219,00002978131354;9,116335155767107E-07;1,1911604654797886E-07
cp47;273586;88;214,97296760840203;567,8467860090566;-1,78504555191541E-05;-8,211147246957381E-05
cp48;282573;44;1063,057564844168;652,0355954192398;2,412714348724583E-05;1,9470897204850458E-05
cp49;103625;242;57,97177103045101;773,8623073969602;-1,4654016813548472E-05;-8,237638854470781E-05
** Interacao 5 ************
cp0;324978;129;1166,0116551956887;398,9870078789553;6,474927274907955E-06;-7,217604875372174E-06
cp1;91873;73;594,9681986308109;444,02875797155576;-2,0507731995907975E-05;1,8537710791880004E-05
cp2;327088;104;1051,1428918847107;611,0936997320331;4,6816031640510965E-05;3,066449418268061E-05
cp3;442821;239;214,8989434209066;534,3418011619971;-2,4972424749327382E-05;-0,0001620335335751862
cp4;295549;182;272,9423539929968;326,67002830183515;-2,2753965715191758E-05;-0,00012978275140466085
cp5;420716;129;1042,1590840470967;541,0464739651741;5,166653011730647E-05;1,5536055054746503E-05
cp6;416433;6;79,99883868306567;251,99688433395576;-2,111242125586968E-06;-5,6674640324219075E-06
cp7;324046;32;473,99481535195144;235,99275332386313;-3,3437426716165453E-06;-4,674950828624811E-06
cp8;350235;136;233,96346096108076;110,76530843873151;-2,0306365963694992E-05;-0,0001319454920989791
cp9;481860;136;898,0095516474513;125,98515481205963;5,30626654915702E-06;-8,247189924891009E-06
cp10;451633;135;654,0139458339684;213,97550527623707;5,429260096385704E-06;-9,563318548005485E-06
cp11;369624;235;1242,1459890977499;554,0729861176287;4,283562767401896E-05;2,2923181675258815E-05
cp12;423193;16;389,97490382158605;609,8391767514233;-1,947650138711119E-05;-0,0001244975692855767
cp13;198865;226;797,1578723631053;639,1097924674416;3,8017676685219325E-05;2,6990592359636935E-05
cp14;85183;28;6,970894078703438;529,82466131519;-2,235593100729965E-05;-0,00013402753820053757
cp15;63712;78;752,0728431002535;506,0429007737365;3,940811006760363E-05;2,45963087446451E-05
cp16;234948;182;908,1376662665199;559,0820421743508;3,522387028569531E-05;2,3856954043675746E-05
cp17;16912;237;203,94806617296493;765,6997916536781;-2,018229625438315E-05;-0,00011490834219911214
cp18;27848;93;1220,0885530871246;636,0464376599932;4,062880437571741E-05;2,339338996798999E-05
cp19;245677;237;218,91840147539384;602,5710653722927;-2,130979514851038E-05;-0,0001056795216080521
cp20;182237;92;552,0059098471019;139,97991843678417;3,5359127597535215E-06;-1,0311654925637812E-05
cp21;286918;30;328,9662559304157;576,8040498370001;-2,196517830544559E-05;-0,00012734963627579428
cp22;183431;244;350,00085417318144;298,85080629126503;1,0231652074316351E-05;-4,988620619845342E-06
cp23;486981;91;72,98565764156028;332,8914409588794;3,983868908077541E-06;-6,139667394151322E-06
cp24;415606;20;1340,0002608484572;55,99975141313187;8,694935903420253E-07;-8,286265238381151E-07
cp25;100884;177;1372,0440688298577;711,0233984344707;4,102635805270653E-05;2,399044789736592E-05
cp26;159216;128;1169,0000726065657;19,998625196677125;1,3200890476479033E-07;-2,4996496870217943E-06
cp27;384864;253;623,0296541381293;318,9269971385673;5,31786067828068E-06;-6,626331079854904E-06
cp28;125245;181;1030,1029063977628;593,0591202492442;2,1601507524228073E-05;1,670864090132853E-05
cp29;188761;56;395,9787327946084;577,8265167556389;7,894444797792151E-06;-1,1587353071093998E-05
cp30;461125;194;823,0943094570649;281,04426412588;3,872111140841608E-05;2,2644590530899614E-05
cp31;385673;250;26,951102887849817;750,7553236249158;-2,3757246196175544E-05;-0,00011886682263052962
cp32;234672;130;629,0818394168795;420,0445561121674;3,9724162758132846E-05;2,294854485152889E-05
cp33;52386;92;958,0953007571339;584,0577727278014;3,350372526859321E-05;2,3960441078078078E-05
